,num_bids,num_auct,num_device_type,num_time,num_ctry,num_ip,num_url,mean_diff,std_diff,min_diff,median_diff,max_diff,iqr_diff,num_concurrent_bids,num_first_bid,num_last_bid,num_firsthalf_bids,num_secondhalf_bids,percent_firsthalf_bids,percent_secondhalf_bids,max_bids_in_auct,max_bids_per_device,max_bids_per_device_per_auct,percent_concurrent_bids,bids_per_auct,bids_per_device,bids_per_url,device_per_auct,ip_per_ctry,percent_max_bids,auto parts,books and music,clothing,computers,furniture,home goods,jewelry,mobile,office equipment,sporting goods,country1,country2,country3,country4,country5,country6,country7,country8,country9,country10,country11,country12,country13,country14,country15,country16,country17,country18,country19,country20,country21,country22,country23,country24,country25,country26,country27,country28,country29,country30,country31,country32,country33,country34,country35,country36,country37,country38,country39,country40,country41,country42,country43,country44,country45,country46,country47,num_device_change,outcome
1110,3557.0,212.0,356.0,3544.0,51.0,2313.0,1143.0,21735658042.744656,838825203920.0989,0.0,4368421052.0,50025000000000.0,7960526315.5,13.0,1.0,0.0,1820.0,1737.0,0.5116671352263144,0.4883328647736857,2634.0,536.0,10.307692307692308,0.0036547652516165,16.778301886792452,9.991573033707866,3.111986001749781,1.679245283018868,45.35294117647059,0.1506887826820354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3557.0,0.0,0.0,2250.7887321587264,36.81200069041046,11.797236001201618,-51.28636799056891,-59.60061225163606,-15.756715716674416,-17.34581799649632,-4.655307964032709,11.828454683288232,-8.273477026978272,-4.167310022411372,-1.748679974290891,-4.153359472358701,26.074315466757994,-30.43948342992832,-24.225713087664285,-47.13240253907256,-9.288984037032264,57.41202590716146,-20.0048424061143,-34.798749402948104,5.377414394742649,5.2428017109950975,-1.5945429609834554,10.118051679370252,-11.674900902380235,4.21264210288877,14.112584922107771,0.7183838643292997,-3.26567386761132,-9.555403296496095,-8.074048794590723,-8.458914464909446,8.724148452401984,0.9590579799464708,1.271746295694432,0.2801057904536967,-0.5399145623471329,1.10291016133104,-0.5521355789961743,-1.2898782560952973,-0.2523508155811414,-4.947125334946215,-3.891848529574747,15.916710907686795,-8.219834953759646,-3.4312368746488406,276.0,0.0
1247,219.0,99.0,83.0,218.0,30.0,170.0,70.0,62310478029.94037,89021519851.03539,0.0,34578947368.5,711263157894.0,68526315789.25,1.0,1.0,0.0,106.0,113.0,0.4840182648401826,0.5159817351598174,19.0,18.0,1.5,0.0045662100456621,2.212121212121212,2.63855421686747,3.128571428571429,0.8383838383838383,5.666666666666667,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,102.71494620542882,-0.7084983934396487,-2.3463430040542006,0.8594143077899489,-3.280539246862177,-1.211228980691003,0.924682567373857,-2.8942488361947025,-0.4133983547510676,2.82382697897465,-2.2057013128735674,-3.292708821722801,1.5032999584177642,-0.7547507951202768,-1.2353398614356816,-0.509175011392601,-0.8205246631867601,-1.8729722969801952,-3.862063807977376,-3.8734701068644815,0.1691324618324645,0.1674915004365829,-1.843024394362712,-2.816230999692113,-0.5592286849694033,-1.5370457627723542,-0.3373827861197608,-1.941371391699771,2.764951669963905,-0.1960509226809131,0.7583230166369593,-0.3135610746214223,0.0106621699026989,-1.1923250122821294,-1.2329022238146723,-2.106005650457773,-1.8693121738348175,-1.4352612619050986,0.2414623549262294,-0.877430981482479,-0.3410623068264051,-0.685128217288525,0.3532485129138538,0.8830236898008861,-0.2941004439385277,-0.3510200584812047,0.1911716836497293,42.0,0.0
590,132.0,35.0,9.0,132.0,6.0,46.0,1.0,584995982322.2213,4397981417412.575,105263158.0,55789473684.0,50436210526316.0,296131578947.0,0.0,1.0,0.0,76.0,56.0,0.5757575757575758,0.4242424242424242,14.0,40.0,1.9047619047619049,0.0,3.7714285714285714,14.666666666666666,132.0,0.2571428571428571,7.666666666666667,0.303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,-30.28874847314167,-13.411254735772951,-16.87053615710468,-1.274374028629281,23.966095319056176,-11.677192771945188,18.616449326984743,-50.78289571093338,65.71128061956416,-12.524929863329726,18.035705150331346,0.6452819885230088,-0.0498892636003786,-7.810246310656812,3.763780095225572,1.4110257542907731,1.0242624349290592,1.4208335144866624,1.2546078409946582,-0.2546784753685815,-2.0388270238512183,0.6183235921161547,1.1715663782901298,0.0167903598371914,-0.3215999419430989,-0.1962109159868071,-0.5791034638642643,0.7356834988661338,0.4721531057987453,0.188713131126969,0.0900764105886962,-0.1738499329944236,-0.3116599140635768,0.5113089632968196,0.0987477750597344,0.1717910416568012,-0.0561247601633527,-0.2560490497576313,-0.1400786899842374,-0.201035677346957,-0.4471843518268081,0.0963791109429841,0.2227058794022579,0.0445839629483259,-0.0259355894435636,-0.0473085063298306,-0.2452248932421028,24.0,0.0
1265,1471.0,174.0,279.0,1464.0,61.0,1002.0,91.0,9266988900.82313,11567448080.676918,0.0,5473684210.0,111210526316.0,10236842104.75,7.0,2.0,0.0,730.0,741.0,0.496261046906866,0.5037389530931339,111.0,161.0,4.2368421052631575,0.0047586675730795,8.454022988505747,5.272401433691757,16.164835164835164,1.603448275862069,16.42622950819672,0.1094493541808293,0.0,0.0,0.0,0.0,0.0,0.0,1471.0,0.0,0.0,0.0,482.1901230486528,-48.4776996718672,66.2311094086176,4.67261851793546,-49.81181518148608,-8.057274872981882,-0.405698955301129,-30.78152406243569,35.81926403076785,-5.886130299163146,-3.5203081686273205,-0.5522884251705961,0.7759862890306252,30.87405646035836,-36.18352220492668,-27.496083237750568,-77.57718081140987,27.42078492385148,53.55810347237413,-6.588509871163439,-34.81813898135301,4.65852509314024,7.837339929911623,-0.9214677062376908,12.529428713968947,-14.97448180974528,-5.652904889687469,12.56973503274156,5.025354034423225,-0.060649677883534,-3.979362366553073,-4.761433617365178,-3.569423014884512,2.833997070116145,-0.5291675892867803,0.2241504147562335,0.835171148137716,4.475979167499252,8.3421754199172,-4.371606583881819,-4.261364793438119,-0.4047921278546659,2.182443202213008,-0.0077675188825919,4.350253993345814,-2.0116973577795028,-1.9722442684689343,125.0,0.0
1280,250.0,111.0,86.0,248.0,7.0,93.0,85.0,309650391037.8353,3172523582972.7583,0.0,53000000000.0,50096105263157.0,126263157895.0,2.0,0.0,4.0,131.0,119.0,0.524,0.476,11.0,69.0,1.9714285714285715,0.008,2.2522522522522523,2.9069767441860463,2.9411764705882355,0.7747747747747747,13.285714285714286,0.276,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,-69.483686829752,-70.09111999152562,167.03781189556167,-3.5194642902204243,-8.598841357144169,-3.1549291649064326,-2.66865736513411,-17.72418212104905,32.96139794263524,-7.634210721265884,12.677713653440328,0.5093065607499855,-0.0395668876063031,-6.651680096113475,3.473768554275969,0.5002842147040735,0.6616445452960847,1.0553041206460905,0.979501646447717,-0.2014059767260725,-1.616028212674404,0.4787327495334916,0.8782042423711245,0.0118075567198426,-0.2174961568302353,-0.1289118149326684,-0.3471543453273212,0.3494189731823062,0.0873986538713195,-0.1694464501989312,-0.6347331625313539,-0.5724520694635944,-0.3653461082146667,0.3065041819202612,0.0137464597231659,-0.0196640660283561,0.0282607401651722,0.7806228794727995,-0.3947530821114287,1.3386240579169055,-1.3651892795248612,0.2385699587627144,0.4794604274443713,0.078582182430828,-0.0344272640162428,-0.0665568184573571,-0.3432764158789135,52.0,0.0
582,889.0,114.0,198.0,887.0,65.0,593.0,455.0,85911450924.60924,1694925897434.6616,0.0,14000000000.0,50411000000000.0,23828947368.25,2.0,0.0,0.0,633.0,256.0,0.7120359955005624,0.2879640044994376,664.0,71.0,7.1,0.0022497187851518,7.798245614035087,4.48989898989899,1.9538461538461536,1.736842105263158,9.123076923076924,0.0798650168728909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,0.0,287.070181254221,-20.044208731687277,-1.5621903723545312,-10.111708074415604,-13.095573335655804,-0.0947074101451742,10.876164462324343,-9.809016870352083,-13.33425075854226,6.913822790942299,-26.458298166209197,2.550877009598448,2.8488376349080067,33.65925507419945,-29.529029957154677,-32.42875123235225,-39.333058744907326,14.0280091523341,54.82211918972892,-9.854289387803366,-26.897829885778098,4.875371340938399,3.4575432234230963,2.8381822281678377,2.050558403213817,-7.357667016953111,-1.08066604455383,10.553887919375573,4.218629913359654,-0.092971753511091,2.649772985921396,-1.6861087122497165,-1.48242045954084,-0.6069752659594421,3.615150377404337,-0.0875845880170434,-0.0876011737251818,-0.7956422849192863,4.474263530250822,-3.698923095784184,-2.8270278274939686,-0.0845582948473842,0.8465940121899856,0.8845355837261741,0.3288869844007389,-0.7006660494395038,0.4402509803298178,55.0,0.0
71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,582592599920.8384,1100401385110.2637,578947369.0,124118421052.25,5146526315789.5,181381578947.25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7783929707361389,0.0254994725878383,0.0171274281073806,0.0003507320665054,-0.0038623256377589,-0.0022700437146023,-0.008471657097892,0.0044581005910973,0.0049939115198386,-0.0023677947643196,0.005394175757424,0.0002693439469437,-2.1101843969655508e-05,-0.0040302178906099,0.0023417282063506,0.0003701012090428,0.0004974924761948,0.0008136899414819,0.0007790831953421,-0.0001642285503207,-0.0013891039524223,0.0004409129199612,0.0008550414377541,1.270170615149083e-05,-0.0002433612107969,-0.0001495010651377,-0.0004468580478929,0.0005766194389642,0.000375703523017,0.0001517465017415,7.279676610225585e-05,-0.0001408023967146,-0.0002543995599938,0.0004218910453508,8.186080686936541e-05,0.0001434295143186,-4.702501129080602e-05,-0.000215548485396,-0.0001183084870629,-0.0001707540817235,-0.0003848199814405,8.386269424100888e-05,0.0001936214419452,3.915482518708719e-05,-2.244364433734845e-05,-4.128065781456624e-05,-0.0002161758357465,0.0,0.0
998,14.0,2.0,1.0,14.0,1.0,12.0,5.0,5265684210526.308,15508199269057.535,69000000000.0,394052631579.0,56693631578948.0,1210526315789.0,0.0,0.0,0.0,13.0,1.0,0.9285714285714286,0.0714285714285714,11.0,14.0,7.0,0.0,7.0,14.0,2.8,0.5,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-4.0536134139182485,-4.583873165128892,12.178550130207604,0.0538866245197568,-0.5527119889968092,-0.2969922443595914,-0.9451687333473556,0.4348158042674157,0.4474920205429707,-0.1988306549526106,0.4254323837019733,0.0199171917837641,-0.0015557632537791,-0.283764104031339,0.158355315608849,0.0242178857574677,0.032381210959012,0.0525632586306503,0.049879459289377,-0.0104486806161311,-0.0873390463136566,0.0273919005463062,0.052764815472254,0.0007749351580546,-0.0148505938684586,-0.009102695546183,-0.0270956001193724,0.034781971041546,0.022545596227823,0.0090731133099745,0.004344723036501,-0.0083976912500842,-0.0151305542778359,0.024995051593925,0.0048422965300367,0.0084612665962949,-0.002770487987883,-0.0126776242960501,-0.0069502116680171,-0.0100100269037763,-0.0224479168705049,0.0048710312968058,0.0112508771623374,0.0022662143925546,-0.0013066869285987,-0.0023954876635019,-0.0124950592045615,13.0,0.0
259,48.0,7.0,35.0,48.0,10.0,45.0,6.0,286798432250.8298,372200037503.3967,1842105264.0,173526315789.0,1896684210527.0,332684210526.5,0.0,0.0,0.0,21.0,27.0,0.4375,0.5625,40.0,4.0,1.3333333333333333,0.0,6.857142857142857,1.3714285714285714,8.0,5.0,4.5,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,22.01325165111791,-0.2466613044587842,2.05450591268058,2.203279248876324,-1.4713964623789846,-0.3461438286451696,-0.0482738802908642,0.8007375989387598,0.067942053284563,0.6045986200887489,0.5810818850927765,-0.0011563326580633,0.0001749723989935,0.3634439865505199,-0.5869341102918354,-0.3809659137357653,-1.0561331989439948,-1.193998323499363,2.2405487969950357,-0.1980807834452601,-0.7678693707783968,0.1241909378007882,0.1035255197551649,-0.0100177827654497,0.5338306037523481,-0.6596082695197981,-0.4294025524095958,0.3400099066289846,0.173427717401479,0.0617645349059299,0.0281950502196376,-0.0531511589455392,-0.0894465961036961,0.1355209233837644,0.0253317323505563,0.0420726775983567,-0.013441070902637,-0.0595315023598885,-0.0319962448616089,-0.0442160484389157,-0.0903707665217381,0.0177055969837171,0.0421294393977845,0.0075298048938033,-0.0051141187468372,-0.0086213640096513,-0.0415215272369441,2.0,0.0
51,2048.0,127.0,24.0,2044.0,14.0,358.0,5.0,37763736405.0088,1107466479949.931,0.0,5789473684.0,50105210526316.0,11131578947.0,4.0,7.0,3.0,909.0,1139.0,0.44384765625,0.55615234375,387.0,856.0,12.056338028169014,0.001953125,16.125984251968504,85.33333333333333,409.6,0.1889763779527559,25.571428571428573,0.41796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,-478.89362759502046,-149.3258499110793,-260.16099304982515,-28.87578369495821,640.3514065765713,-623.5408641480113,-177.1190089969973,112.94381144944808,205.06247538733976,-47.642173734943455,55.39802303448025,-0.5679279721425434,-16.303702940511258,34.436840228197006,117.549198266018,9.511347069010531,6.566237011308297,7.089687488532899,3.9220263459563696,-0.4270103528164373,2.998917306481962,-3.5008955346278854,-10.54568164361611,-0.2409618308708076,5.441373062331038,3.712590153883749,13.774808877566583,-24.035234760963988,-21.459400429328284,-11.527854824132536,-6.091712104041039,14.378527640067484,32.1901785121832,-92.55695183631065,-45.05453144871937,-153.65396916410307,310.5705610893011,-143.0180368273655,-44.85866686770805,-36.24093751931152,-58.40785528104101,9.387009050692049,20.90848525202095,3.720834856465729,-2.609166136449636,-4.2141094219048405,-17.806377971660698,543.0,1.0
